iter	RMSE
1500	0.02763271605
1501	0.0276315128
1502	0.02762891494
1503	0.02762414075
1504	0.02762084943
1505	0.02761863771
1506	0.0276170235
1507	0.02761459613
1508	0.02761288787
1509	0.02760930219
1510	0.02760492391
1511	0.02760325143
1512	0.02760182496
1513	0.02759840794
1514	0.02759470976
1515	0.02759243214
1516	0.02758852548
1517	0.02758434941
1518	0.02757909603
1519	0.02757454885
1520	0.02757158217
1521	0.02757087346
1522	0.02756845724
1523	0.02756633367
1524	0.02756464462
1525	0.02755880907
1526	0.02755092497
1527	0.02754685177
1528	0.02754617354
1529	0.02754090942
1530	0.02753679299
1531	0.02753129822
1532	0.02753079375
1533	0.02752932358
1534	0.02752748464
1535	0.02752361149
1536	0.02752135255
1537	0.02751823005
1538	0.02751540229
1539	0.02751330764
1540	0.02750829998
1541	0.02750622
1542	0.02750375531
1543	0.02750173937
1544	0.02750097181
1545	0.02749810163
1546	0.02749705792
1547	0.02749540151
1548	0.02749470927
1549	0.02749357844
1550	0.02749272511
1551	0.02749166705
1552	0.02748884378
1553	0.02748328884
1554	0.02747865579
1555	0.02747387923
1556	0.02747172458
1557	0.02746674892
1558	0.02746130295
1559	0.0274572013
1560	0.02745551699
1561	0.02744963819
1562	0.02744664128
1563	0.02744555448
1564	0.02744323661
1565	0.02744139339
1566	0.02743610663
1567	0.02743460031
1568	0.02743257404
1569	0.02743238556
1570	0.02743123237
1571	0.02742546999
1572	0.02742370032
1573	0.02741830483
1574	0.02741746039
1575	0.02740728457
1576	0.02740568009
1577	0.02740103936
1578	0.0273963004
1579	0.02738916029
1580	0.02738794523
1581	0.02738516948
1582	0.02738049173
1583	0.02737633321
1584	0.02737426944
1585	0.02737250546
1586	0.02736933175
1587	0.02736768994
1588	0.0273664627
1589	0.02736317797
1590	0.02735676766
1591	0.02735590059
1592	0.02735484183
1593	0.02735415335
1594	0.02735097452
1595	0.02734948675
1596	0.02734606312
1597	0.0273457866
1598	0.02734145071
1599	0.02733898642
1600	0.02733791845
1601	0.0273332297
1602	0.02733204091
1603	0.02733083144
1604	0.02732749101
1605	0.02732287156
1606	0.02731737575
1607	0.02731063749
1608	0.02730739766
1609	0.02730646212
1610	0.0273026387
1611	0.0273012573
1612	0.02729810559
1613	0.0272957499
1614	0.02729092025
1615	0.02728921669
1616	0.02728724889
1617	0.0272842692
1618	0.02727814503
1619	0.02727379404
1620	0.02727120549
1621	0.02726951959
1622	0.02726813132
1623	0.02726312175
1624	0.02726303507
1625	0.02726187271
1626	0.02725907101
1627	0.02725716604
1628	0.02725482232
1629	0.02725455428
1630	0.02725123659
1631	0.02724814801
1632	0.0272448414
1633	0.02724236634
1634	0.02723658504
1635	0.0272362058
1636	0.02723238601
1637	0.02723106753
1638	0.02722581755
1639	0.027220374
1640	0.0272166628
1641	0.0272136676
1642	0.0272102868
1643	0.02720440552
1644	0.02719921809
1645	0.02719690207
1646	0.02719306295
1647	0.02719139537
1648	0.02718731913
1649	0.02718532685
1650	0.02718368746
1651	0.02717988308
1652	0.02717433009
1653	0.02717327505
1654	0.02717258836
1655	0.02717126806
1656	0.02716570925
1657	0.02716263691
1658	0.02715559709
1659	0.02715214613
1660	0.02714734761
1661	0.0271417156
1662	0.02713741779
1663	0.02713460593
1664	0.02713103475
1665	0.02712583112
1666	0.02712174577
1667	0.02711870761
1668	0.02711696892
1669	0.02711324889
1670	0.02710912792
1671	0.02710486286
1672	0.02709623479
1673	0.02709391401
1674	0.02709154129
1675	0.02708801462
1676	0.0270871755
1677	0.02708041796
1678	0.02707810816
1679	0.02707762642
1680	0.0270702149
1681	0.02706310579
1682	0.02706144095
1683	0.02705628257
1684	0.02705569238
1685	0.0270548738
1686	0.02704961544
1687	0.02704546146
1688	0.02704428794
1689	0.02703994364
1690	0.02703720587
1691	0.02703671202
1692	0.02703543664
1693	0.02702906609
1694	0.02702782127
1695	0.02702698453
1696	0.02702381558
1697	0.02702132053
1698	0.02701899004
1699	0.0270183039
1700	0.02701568542
1701	0.02701052909
1702	0.02700820526
1703	0.02700527959
1704	0.02700341706
1705	0.02700235942
1706	0.02699835274
1707	0.02699416931
1708	0.02699362789
1709	0.02699278979
1710	0.02698835541
1711	0.02698460019
1712	0.02697871641
1713	0.02697823011
1714	0.02697722784
1715	0.02697449299
1716	0.02697183432
1717	0.02696856658
1718	0.02696008244
1719	0.02695748594
1720	0.02695465387
1721	0.02695437782
1722	0.02695236286
1723	0.02694934223
1724	0.02694468775
1725	0.02694143819
1726	0.02693678151
1727	0.02693503043
1728	0.02693231657
1729	0.02692496792
1730	0.02692224563
1731	0.02692151559
1732	0.02691849932
1733	0.02691660457
1734	0.02691407551
1735	0.02691187138
1736	0.02691038468
1737	0.02690725972
1738	0.02690448351
1739	0.02690302467
1740	0.02689796057
1741	0.02689495033
1742	0.02689182494
1743	0.02688955267
1744	0.02688900967
1745	0.02688625716
1746	0.02688031878
1747	0.02687996277
1748	0.02687799415
1749	0.02687682711
1750	0.02687570527
1751	0.02687112142
1752	0.02686659164
1753	0.02686653851
1754	0.02686015384
1755	0.02685690066
1756	0.02685481733
1757	0.0268508111
1758	0.0268499593
1759	0.02684704798
1760	0.02684518364
1761	0.02684242705
1762	0.0268412774
1763	0.02683752335
1764	0.02683372573
1765	0.02683254302
1766	0.02682759561
1767	0.02682567789
1768	0.02682392241
1769	0.02682026257
1770	0.02681870808
1771	0.02681708943
1772	0.02681265699
1773	0.02681032015
1774	0.02680846279
1775	0.02680483422
1776	0.02680245138
1777	0.02679700099
1778	0.02679598698
1779	0.02679299392
1780	0.02678907531
1781	0.02678674846
1782	0.02678451358
1783	0.02677994908
1784	0.02677640841
1785	0.0267715193
1786	0.02676595839
1787	0.02676325848
1788	0.02676173898
1789	0.02676013682
1790	0.02675959757
1791	0.02675527227
1792	0.02675406085
1793	0.02675123733
1794	0.02674480344
1795	0.0267398362
1796	0.02673737577
1797	0.02673274846
1798	0.0267277577
1799	0.02672226787
1800	0.02671798222
1801	0.02671303035
1802	0.02671044052
1803	0.0267077818
1804	0.02670228509
1805	0.02670102324
1806	0.02670023639
1807	0.02669690015
1808	0.02669279562
1809	0.02668903659
1810	0.02668721186
1811	0.02668189159
1812	0.02667810676
1813	0.02667327447
1814	0.02666973176
1815	0.02666846633
1816	0.02666640069
1817	0.02666356134
1818	0.02666341885
1819	0.02665887571
1820	0.02665618815
1821	0.02665406445
1822	0.02665258489
1823	0.02665245013
1824	0.02665080475
1825	0.02664861836
1826	0.02664449812
1827	0.02663925669
1828	0.02663500472
1829	0.02663226531
1830	0.02662788745
1831	0.02662594511
1832	0.02662442487
1833	0.02662317081
1834	0.02661917039
1835	0.02661786621
1836	0.02661621315
1837	0.02661359309
1838	0.02661134095
1839	0.0266080883
1840	0.02660593674
1841	0.02659910838
1842	0.02659588941
1843	0.02658986392
1844	0.02658698186
1845	0.02658536234
1846	0.02658013807
1847	0.02657909271
1848	0.0265768527
1849	0.02657223563
1850	0.02657012602
1851	0.02656699193
1852	0.02656182364
1853	0.02655863497
1854	0.02655561172
1855	0.02654968268
1856	0.0265476751
1857	0.02654185567
1858	0.02653779715
1859	0.02653416846
1860	0.02652994083
1861	0.026528067
1862	0.02652529642
1863	0.02651703448
1864	0.02651581209
1865	0.02651170105
1866	0.02650712665
1867	0.02650603262
1868	0.02650244613
1869	0.02649897754
1870	0.02649767925
1871	0.02649169752
1872	0.02648803112
1873	0.02648185988
1874	0.02647839938
1875	0.02647392574
1876	0.02647194733
1877	0.0264686089
1878	0.0264679542
1879	0.02646504595
1880	0.02646345
1881	0.02646147964
1882	0.02645845276
1883	0.02645833368
1884	0.02645374622
1885	0.02645008178
1886	0.02644768616
1887	0.02644643687
1888	0.02644389607
1889	0.02644038141
1890	0.02643768709
1891	0.02643617961
1892	0.02643239216
1893	0.02642859882
1894	0.02642436037
1895	0.02642289536
1896	0.02642221941
1897	0.02642136846
1898	0.02641711572
1899	0.02641540744
1900	0.02641406819
1901	0.02641015499
1902	0.0264088466
1903	0.02640729283
1904	0.02640490191
1905	0.02640420247
1906	0.02640259616
1907	0.02639891946
1908	0.02639789888
1909	0.02639597916
1910	0.02639088113
1911	0.02639079556
1912	0.02638690525
1913	0.02638655564
1914	0.02638564766
1915	0.02638180049
1916	0.02638079113
1917	0.02637621294
1918	0.02637400221
1919	0.02637265415
1920	0.02637226563
1921	0.02637082025
1922	0.02636906393
1923	0.02636426764
1924	0.02635959476
1925	0.02635678043
1926	0.02635259253
1927	0.02635004711
1928	0.02634621865
1929	0.02633949905
1930	0.02633881254
1931	0.02633708256
1932	0.02633472822
1933	0.02632880395
1934	0.02632423535
1935	0.02632205466
1936	0.02632060155
1937	0.02631832914
1938	0.02631462478
1939	0.02631246265
1940	0.02631184471
1941	0.02631051886
1942	0.02630826972
1943	0.02630652081
1944	0.02630539278
1945	0.02630280856
1946	0.02630183094
1947	0.02630121578
1948	0.02629708047
1949	0.02629610499
1950	0.02629475425
1951	0.02629435552
1952	0.02629226923
1953	0.02628972767
1954	0.02628886437
1955	0.02628414801
1956	0.02628194215
1957	0.02627151248
1958	0.02626488019
1959	0.02626229581
1960	0.02625796528
1961	0.0262575873
1962	0.02625681723
1963	0.02625660917
1964	0.02625332098
1965	0.02624833178
1966	0.02624472511
1967	0.02624462332
1968	0.02624370276
1969	0.02624075862
1970	0.02623840793
1971	0.0262364799
1972	0.02623380982
1973	0.02623330426
1974	0.02623018891
1975	0.02622890552
1976	0.02622817949
1977	0.02622204819
1978	0.02621925603
1979	0.02621756882
1980	0.02621568412
1981	0.02621362192
1982	0.02621093966
1983	0.02620935361
1984	0.02620650006
1985	0.02620372596
1986	0.02619631702
1987	0.02619245408
1988	0.02619073545
1989	0.02618741977
1990	0.02618610888
1991	0.02618443424
1992	0.02618328334
1993	0.02618154028
1994	0.02617515807
1995	0.02617431573
1996	0.02617192275
1997	0.02616879261
1998	0.02616513101
1999	0.02616253882
2000	0.02615930668
2001	0.02615814322
2002	0.02615618672
2003	0.02615283365
2004	0.02615083289
2005	0.02614821848
2006	0.02614644949
2007	0.02614435332
2008	0.02614175973
2009	0.02613617179
2010	0.02613433651
2011	0.02613289365
2012	0.02613099422
2013	0.02612861201
2014	0.02612741555
2015	0.02612411915
2016	0.02612305388
2017	0.02611771895
2018	0.02611614937
2019	0.02611423595
2020	0.02611262044
2021	0.02611128807
2022	0.02610934878
2023	0.02610572322
2024	0.02610491839
2025	0.02610052129
2026	0.02609957761
2027	0.02609545841
2028	0.02609431029
2029	0.02609057838
2030	0.02608992681
2031	0.02608353172
2032	0.0260769336
2033	0.02607549244
2034	0.0260745458
2035	0.02606998398
2036	0.02606809515
2037	0.02606751374
2038	0.02606337682
2039	0.02605909272
2040	0.02605789331
2041	0.02605607058
2042	0.02605012229
2043	0.02604417042
2044	0.02604322814
2045	0.0260349488
2046	0.02603402863
2047	0.02603219489
2048	0.02602879753
2049	0.02602761115
2050	0.02602617436
2051	0.02602126047
2052	0.02602028129
2053	0.02601816858
2054	0.02601605198
2055	0.02601426634
2056	0.02601198048
2057	0.02601107403
2058	0.02600898338
2059	0.02600420296
2060	0.02600293896
2061	0.02600073813
2062	0.02599282853
2063	0.02599177822
2064	0.02598658455
2065	0.02598501759
2066	0.02598124992
2067	0.02597810228
2068	0.02597678287
2069	0.025975401
2070	0.02597190165
2071	0.0259698587
2072	0.02596895141
2073	0.02596634343
2074	0.02596495305
2075	0.0259636579
2076	0.02596259579
2077	0.02596100434
2078	0.02595601757
2079	0.02595470781
2080	0.02594984377
2081	0.02594593453
2082	0.02594322148
2083	0.0259425233
2084	0.02593512712
2085	0.02593187603
2086	0.02593012992
2087	0.02592786751
2088	0.02592691016
2089	0.0259244831
2090	0.02592149959
2091	0.02592010322
2092	0.02591804246
2093	0.02591097214
2094	0.02590987604
2095	0.02590802593
2096	0.02590460892
2097	0.02590327724
2098	0.02590159565
2099	0.02589956351
2100	0.02589669233
2101	0.02589369287
2102	0.02589344609
2103	0.02588414505
2104	0.0258798903
2105	0.02587340064
2106	0.02587036027
2107	0.0258678723
2108	0.02586486515
2109	0.02586152327
2110	0.02585858935
2111	0.02585246589
2112	0.02585142277
2113	0.02584987816
2114	0.0258476738
2115	0.02584602801
2116	0.02584295841
2117	0.0258396049
2118	0.02583356817
2119	0.02583118143
2120	0.02582826726
2121	0.02582723941
2122	0.02582483452
2123	0.02582233904
2124	0.02581992667
2125	0.02581747652
2126	0.02581236612
2127	0.02580946773
2128	0.02580351761
2129	0.0258030668
2130	0.02580257509
2131	0.02579867562
2132	0.02579574131
2133	0.02579200839
2134	0.02579079691
2135	0.02578649601
2136	0.02578064049
2137	0.02578005765
2138	0.02577907453
2139	0.02577568166
2140	0.02577351497
2141	0.02577105991
2142	0.02576837121
2143	0.025765803
2144	0.0257641796
2145	0.02576182363
2146	0.02576085839
2147	0.02575926127
2148	0.02575315682
2149	0.02574914259
2150	0.02574885527
2151	0.02574765379
2152	0.0257464416
2153	0.02574321321
2154	0.02574186953
2155	0.02574097052
2156	0.02573754554
2157	0.02573693907
2158	0.02573376499
2159	0.025732984
2160	0.02573045077
2161	0.02572564471
2162	0.0257246585
2163	0.02571985049
2164	0.02571453788
2165	0.02571185768
2166	0.02570595425
2167	0.02570033588
2168	0.02569626793
2169	0.02569447516
2170	0.02569108651
2171	0.02569012698
2172	0.02568706603
2173	0.0256844072
2174	0.02568221347
2175	0.02567515674
2176	0.02567309665
2177	0.02566823792
2178	0.02566621547
2179	0.02566531254
2180	0.02566270557
2181	0.0256617159
2182	0.02565951474
2183	0.02565760754
2184	0.02565502921
2185	0.02565320928
2186	0.0256507354
2187	0.02564976882
2188	0.02564881127
2189	0.02564471026
2190	0.02564338435
2191	0.02564131562
2192	0.02564113474
2193	0.02563921621
2194	0.02563072547
2195	0.02562891508
2196	0.02562443792
2197	0.02562359345
2198	0.02562162498
2199	0.02562007588
2200	0.02561641242
2201	0.02561423391
2202	0.02561054997
2203	0.02560759865
2204	0.02560453781
2205	0.02560262923
2206	0.02560022993
2207	0.02559835202
2208	0.02559633347
2209	0.02559451305
2210	0.0255936015
2211	0.02559067137
2212	0.02558939514
2213	0.02558814104
2214	0.02558690033
2215	0.02558440908
2216	0.02558256126
2217	0.02557990837
2218	0.025578381
2219	0.02557333041
2220	0.02556678985
2221	0.02556526357
2222	0.0255626307
2223	0.02556070466
2224	0.02555698636
2225	0.02555614662
2226	0.0255528981
2227	0.02555107935
2228	0.0255469821
2229	0.02554529918
2230	0.02554473565
2231	0.02554179392
2232	0.02553915622
2233	0.02553764368
2234	0.02553679492
2235	0.02553496741
2236	0.02552922421
2237	0.02552903976
2238	0.02552614161
2239	0.02552455542
2240	0.02552178156
2241	0.02552065569
2242	0.02551909963
2243	0.02551731985
2244	0.02551619546
2245	0.02551545447
2246	0.02551044776
2247	0.02550872247
2248	0.02550824965
2249	0.02550751593
2250	0.02550299829
2251	0.02549979735
2252	0.02549951715
2253	0.02549844616
2254	0.02549671124
2255	0.02549370211
2256	0.02549270895
2257	0.02548797836
2258	0.02548522762
2259	0.02548281676
2260	0.02548110218
2261	0.02547878759
2262	0.02547871469
2263	0.02547733854
2264	0.02547519903
2265	0.02547233595
2266	0.0254700859
2267	0.02546886939
2268	0.02546803894
2269	0.02546515317
2270	0.0254636706
2271	0.02546175371
2272	0.02545757464
2273	0.02545255558
2274	0.02544904955
2275	0.02544555184
2276	0.02544300945
2277	0.02544135694
2278	0.02544015665
2279	0.0254329459
2280	0.02543291967
2281	0.02542975661
2282	0.02542873185
2283	0.02542869691
2284	0.02542731177
2285	0.02542443641
2286	0.02542262733
2287	0.02541730021
2288	0.02541573819
2289	0.02541411391
2290	0.02541232799
2291	0.02541088148
2292	0.02540843644
2293	0.02540370204
2294	0.02540202877
2295	0.02539990127
2296	0.02539786026
2297	0.02539657301
2298	0.02539551453
2299	0.02539078092
2300	0.02539053042
2301	0.02538944954
2302	0.02538823042
2303	0.02538569888
2304	0.02538373494
2305	0.02538197372
2306	0.02537956622
2307	0.02537690918
2308	0.02537438624
2309	0.02537145482
2310	0.02536893215
2311	0.0253667924
2312	0.0253597779
2313	0.02535827125
2314	0.02535473814
2315	0.02535094859
2316	0.02534932796
2317	0.02534851926
2318	0.02534614598
2319	0.02534362611
2320	0.02534099252
2321	0.02533957207
2322	0.02533686578
2323	0.02533393065
2324	0.02533105146
2325	0.02532787306
2326	0.02532603526
2327	0.0253236774
2328	0.0253218673
2329	0.02532080657
2330	0.025319305
2331	0.02531761427
2332	0.02531516968
2333	0.02531429843
2334	0.02530972276
2335	0.02530624512
2336	0.02530444987
2337	0.02530365957
2338	0.025302224
2339	0.02529997618
2340	0.02529814161
2341	0.02529655214
2342	0.02529530063
2343	0.02529480915
2344	0.02529031479
2345	0.02528743812
2346	0.02528600295
2347	0.02528425572
2348	0.02528280289
2349	0.0252818687
2350	0.0252803603
2351	0.02527893578
2352	0.02527613174
2353	0.02527477146
2354	0.02527326774
2355	0.02527254227
2356	0.02526982828
2357	0.0252685655
2358	0.02526476709
2359	0.02526296069
2360	0.02526168205
2361	0.02525938477
2362	0.02525786249
2363	0.02525538708
2364	0.0252528134
2365	0.02525164902
2366	0.02525037655
2367	0.02524837964
2368	0.02524713425
2369	0.02524667592
2370	0.02524000296
2371	0.02523808064
2372	0.02523519608
2373	0.02523382437
2374	0.02523258282
2375	0.02523110894
2376	0.02522980809
2377	0.02522913138
2378	0.02522669857
2379	0.02522516364
2380	0.02522164137
2381	0.0252193525
2382	0.02521890308
2383	0.02521689457
2384	0.02521543362
2385	0.02521452765
2386	0.0252132193
2387	0.02520937534
2388	0.02520765437
2389	0.02520559522
2390	0.02520505992
2391	0.02520256991
2392	0.02520142444
2393	0.02519945531
2394	0.02519875197
2395	0.02519752754
2396	0.02519550456
2397	0.02519425676
2398	0.02519140821
2399	0.02519091049
2400	0.02519011061
2401	0.02518969958
2402	0.0251879638
2403	0.02518624567
2404	0.02518532153
2405	0.02518431146
2406	0.02518357409
2407	0.02518229914
2408	0.02517990573
2409	0.02517727602
2410	0.02517372256
2411	0.02517168341
2412	0.02517068897
2413	0.02516946074
2414	0.02516926902
2415	0.02516681127
2416	0.02516477467
2417	0.02516037483
2418	0.02515382238
2419	0.02515010543
2420	0.02514309916
2421	0.02514157795
2422	0.02513849701
2423	0.02513557584
2424	0.02513269713
2425	0.02513120047
2426	0.02512853916
2427	0.02512790498
2428	0.02512745944
2429	0.02512662236
2430	0.02512345232
2431	0.0251231926
2432	0.02511859441
2433	0.02511697024
2434	0.02511346801
2435	0.02511338062
2436	0.02511213329
2437	0.02511127685
2438	0.02510873625
2439	0.02510643246
2440	0.02510557741
2441	0.02510532828
2442	0.02510201543
2443	0.02509830075
2444	0.0250970326
2445	0.02509656823
2446	0.02509419629
2447	0.02509194287
2448	0.02509121263
2449	0.02508912309
2450	0.02508793026
2451	0.02508663672
2452	0.0250853239
2453	0.02508183471
2454	0.02508036255
2455	0.02507829118
2456	0.02507625603
2457	0.02507593761
2458	0.02507469938
2459	0.02507345426
2460	0.02507158441
2461	0.02507072601
2462	0.02507004818
2463	0.02506816075
2464	0.02506802208
2465	0.02506708718
2466	0.02506305034
2467	0.02505995589
2468	0.02505633739
2469	0.02505421918
2470	0.02505140193
2471	0.02504896645
2472	0.02504846556
2473	0.02504757093
2474	0.02504335815
2475	0.02504325149
2476	0.02504291696
2477	0.02504081022
2478	0.02503885345
2479	0.02503538727
2480	0.02503424962
2481	0.02503066113
2482	0.02502825693
2483	0.02502571513
2484	0.025024928
2485	0.02502350189
2486	0.02502241482
2487	0.02501876538
2488	0.02501717632
2489	0.02501536316
2490	0.02500894043
2491	0.02500674474
2492	0.02500539066
2493	0.02500422787
2494	0.02499603716
2495	0.02499264124
2496	0.02499097699
2497	0.02499053007
2498	0.02498780912
2499	0.02498670231
